match_key,season,event_key,event_name,region,match_number,red_team_1,red_team_2,blue_team_1,blue_team_2,red_score,blue_score,score_diff,winner,is_playoff
2223-TX-E01-Q-005,2223,2223-TX-E01,Mock Event E01,TX,5,4727,11311,17424,13625,226,131,95,red,False
2223-TX-E01-Q-006,2223,2223-TX-E01,Mock Event E01,TX,6,7312,5541,18593,1220,174,148,26,red,False
2223-TX-E01-Q-007,2223,2223-TX-E01,Mock Event E01,TX,7,18593,5170,1220,8055,179,233,-54,blue,False
2223-TX-E01-Q-008,2223,2223-TX-E01,Mock Event E01,TX,8,3076,11264,18831,19956,175,128,47,red,False
2223-TX-E01-Q-009,2223,2223-TX-E01,Mock Event E01,TX,9,11264,3200,5170,10264,148,128,20,red,False
2223-TX-E01-Q-010,2223,2223-TX-E01,Mock Event E01,TX,10,11264,5541,18637,21153,178,180,-2,blue,False
2223-TX-E01-Q-011,2223,2223-TX-E01,Mock Event E01,TX,11,15305,5541,13625,17424,180,144,36,red,False
2223-TX-E01-Q-012,2223,2223-TX-E01,Mock Event E01,TX,12,5541,18637,19956,4727,182,203,-21,blue,False
2223-TX-E01-Q-013,2223,2223-TX-E01,Mock Event E01,TX,13,19899,11311,21891,1220,243,147,96,red,False
2223-TX-E01-Q-014,2223,2223-TX-E01,Mock Event E01,TX,14,16684,8762,11264,10311,210,69,141,red,False
2223-TX-E01-Q-015,2223,2223-TX-E01,Mock Event E01,TX,15,11264,9249,10264,13625,83,199,-116,blue,False
2223-TX-E01-Q-016,2223,2223-TX-E01,Mock Event E01,TX,16,18637,17424,21926,1320,143,197,-54,blue,False
2223-TX-E01-Q-017,2223,2223-TX-E01,Mock Event E01,TX,17,12177,5170,10311,21153,206,195,11,red,False
2223-TX-E01-Q-018,2223,2223-TX-E01,Mock Event E01,TX,18,10264,3200,19956,18831,117,192,-75,blue,False
2223-TX-E01-Q-019,2223,2223-TX-E01,Mock Event E01,TX,19,11264,5170,19899,21153,170,249,-79,blue,False
2223-TX-E01-Q-020,2223,2223-TX-E01,Mock Event E01,TX,20,15305,3076,14186,10264,192,207,-15,blue,False
2223-TX-E01-Q-021,2223,2223-TX-E01,Mock Event E01,TX,21,17424,5170,21153,3200,172,281,-109,blue,False
2223-TX-E01-Q-022,2223,2223-TX-E01,Mock Event E01,TX,22,5170,18593,8762,10311,145,140,5,red,False
2223-TX-E01-Q-023,2223,2223-TX-E01,Mock Event E01,TX,23,21926,23195,18593,13625,169,183,-14,blue,False
2223-TX-E01-Q-024,2223,2223-TX-E01,Mock Event E01,TX,24,12099,3076,15305,23195,152,188,-36,blue,False
2223-TX-E01-Q-025,2223,2223-TX-E01,Mock Event E01,TX,25,5170,8762,18831,4727,227,121,106,red,False
2223-TX-E01-Q-026,2223,2223-TX-E01,Mock Event E01,TX,26,10311,12177,4727,23195,116,182,-66,blue,False
2223-TX-E01-Q-027,2223,2223-TX-E01,Mock Event E01,TX,27,21153,12099,17424,11264,191,109,82,red,False
2223-TX-E01-Q-028,2223,2223-TX-E01,Mock Event E01,TX,28,19956,23195,18831,21926,238,143,95,red,False
2223-TX-E01-Q-029,2223,2223-TX-E01,Mock Event E01,TX,29,21926,21891,1320,5170,166,237,-71,blue,False
2223-TX-E01-Q-030,2223,2223-TX-E01,Mock Event E01,TX,30,19956,19699,18831,18637,200,116,84,red,False
2223-TX-E01-Q-031,2223,2223-TX-E01,Mock Event E01,TX,31,18831,19899,15305,17424,170,127,43,red,False
2223-TX-E01-Q-032,2223,2223-TX-E01,Mock Event E01,TX,32,21926,5541,19699,16684,200,189,11,red,False
2223-TX-E01-Q-033,2223,2223-TX-E01,Mock Event E01,TX,33,21891,16684,4727,13625,156,221,-65,blue,False
2223-TX-E01-Q-034,2223,2223-TX-E01,Mock Event E01,TX,34,1320,15305,10264,18593,164,127,37,red,False
2223-TX-E01-Q-035,2223,2223-TX-E01,Mock Event E01,TX,35,3076,14186,18831,9249,195,88,107,red,False
2223-TX-E01-Q-036,2223,2223-TX-E01,Mock Event E01,TX,36,15305,19899,8762,21153,205,224,-19,blue,False
2223-TX-E01-Q-037,2223,2223-TX-E01,Mock Event E01,TX,37,14186,7312,10264,10311,204,97,107,red,False
2223-TX-E01-Q-038,2223,2223-TX-E01,Mock Event E01,TX,38,1320,1220,12177,10311,207,133,74,red,False
2223-TX-E01-Q-039,2223,2223-TX-E01,Mock Event E01,TX,39,9249,19699,21153,1220,110,177,-67,blue,False
2223-TX-E01-Q-040,2223,2223-TX-E01,Mock Event E01,TX,40,3076,10311,8762,18593,117,215,-98,blue,False
2223-TX-E01-E-SF1-1,2223,2223-TX-E01,Mock Event E01,TX,1,11311,19899,21153,14186,268,260,8,red,True
2223-TX-E01-E-SF1-2,2223,2223-TX-E01,Mock Event E01,TX,2,11311,19899,21153,14186,266,273,-7,blue,True
2223-TX-E01-E-SF2-1,2223,2223-TX-E01,Mock Event E01,TX,1,8762,8055,19956,23195,213,268,-55,blue,True
2223-TX-E01-E-SF2-2,2223,2223-TX-E01,Mock Event E01,TX,2,8762,8055,19956,23195,253,232,21,red,True
2223-TX-E01-E-F-1,2223,2223-TX-E01,Mock Event E01,TX,1,11311,19899,8762,8055,241,223,18,red,True
2223-TX-E01-E-F-2,2223,2223-TX-E01,Mock Event E01,TX,2,11311,19899,8762,8055,250,243,7,red,True
2223-TX-E01-E-F-3,2223,2223-TX-E01,Mock Event E01,TX,3,11311,19899,8762,8055,259,235,24,red,True
2324-TX-E04-Q-001,2324,2324-TX-E04,Mock Event E04,TX,1,3058,15093,4234,13338,191,221,-30,blue,False
2324-TX-E04-Q-002,2324,2324-TX-E04,Mock Event E04,TX,2,19695,12453,3058,24626,138,170,-32,blue,False
2324-TX-E04-Q-003,2324,2324-TX-E04,Mock Event E04,TX,3,9180,19695,15176,4892,200,193,7,red,False
2324-TX-E04-Q-004,2324,2324-TX-E04,Mock Event E04,TX,4,15093,15176,9111,11010,90,239,-149,blue,False
2324-TX-E04-Q-005,2324,2324-TX-E04,Mock Event E04,TX,5,13338,17646,15967,9111,187,127,60,red,False
2324-TX-E04-Q-006,2324,2324-TX-E04,Mock Event E04,TX,6,5790,9180,3726,15176,129,112,17,red,False
2324-TX-E04-Q-007,2324,2324-TX-E04,Mock Event E04,TX,7,14564,15967,5550,24626,183,154,29,red,False
2324-TX-E04-Q-008,2324,2324-TX-E04,Mock Event E04,TX,8,5204,9984,18877,5550,166,257,-91,blue,False
2324-TX-E04-Q-009,2324,2324-TX-E04,Mock Event E04,TX,9,14564,1656,24626,13338,208,132,76,red,False
2324-TX-E04-Q-010,2324,2324-TX-E04,Mock Event E04,TX,10,5790,4234,17646,12453,175,191,-16,blue,False
2324-TX-E04-Q-011,2324,2324-TX-E04,Mock Event E04,TX,11,5790,12453,14564,18877,87,234,-147,blue,False
2324-TX-E04-Q-012,2324,2324-TX-E04,Mock Event E04,TX,12,4234,14564,4892,1656,291,256,35,red,False
2324-TX-E04-Q-013,2324,2324-TX-E04,Mock Event E04,TX,13,11010,14564,3726,18877,243,197,46,red,False
2324-TX-E04-Q-014,2324,2324-TX-E04,Mock Event E04,TX,14,15093,15938,15176,3058,177,186,-9,blue,False
2324-TX-E04-Q-015,2324,2324-TX-E04,Mock Event E04,TX,15,14564,15093,15967,24626,193,78,115,red,False
2324-TX-E04-Q-016,2324,2324-TX-E04,Mock Event E04,TX,16,14564,15489,12453,15176,219,84,135,red,False
2324-TX-E04-Q-017,2324,2324-TX-E04,Mock Event E04,TX,17,24626,3726,15489,18877,94,234,-140,blue,False
2324-TX-E04-Q-018,2324,2324-TX-E04,Mock Event E04,TX,18,19695,4892,18877,5204,237,233,4,red,False
2324-TX-E04-Q-019,2324,2324-TX-E04,Mock Event E04,TX,19,15489,17646,9111,4892,239,244,-5,blue,False
2324-TX-E04-Q-020,2324,2324-TX-E04,Mock Event E04,TX,20,4892,14564,3726,15176,271,105,166,red,False
2324-TX-E04-Q-021,2324,2324-TX-E04,Mock Event E04,TX,21,15176,11010,15489,9984,184,201,-17,blue,False
2324-TX-E04-Q-022,2324,2324-TX-E04,Mock Event E04,TX,22,18877,13338,14564,4892,182,239,-57,blue,False
2324-TX-E04-Q-023,2324,2324-TX-E04,Mock Event E04,TX,23,5204,9111,14564,5550,195,199,-4,blue,False
2324-TX-E04-Q-024,2324,2324-TX-E04,Mock Event E04,TX,24,15938,5204,9180,4234,251,237,14,red,False
2324-TX-E04-Q-025,2324,2324-TX-E04,Mock Event E04,TX,25,17646,14564,23347,12453,227,102,125,red,False
2324-TX-E04-Q-026,2324,2324-TX-E04,Mock Event E04,TX,26,3058,3726,13338,1656,219,162,57,red,False
2324-TX-E04-Q-027,2324,2324-TX-E04,Mock Event E04,TX,27,15938,15093,15489,9180,169,206,-37,blue,False
2324-TX-E04-Q-028,2324,2324-TX-E04,Mock Event E04,TX,28,19695,3058,1656,4892,195,239,-44,blue,False
2324-TX-E04-Q-029,2324,2324-TX-E04,Mock Event E04,TX,29,12453,13338,5204,15093,161,150,11,red,False
2324-TX-E04-Q-030,2324,2324-TX-E04,Mock Event E04,TX,30,5550,4234,4892,5204,251,249,2,red,False
2324-TX-E04-Q-031,2324,2324-TX-E04,Mock Event E04,TX,31,15489,15176,19695,12453,152,116,36,red,False
2324-TX-E04-E-SF1-1,2324,2324-TX-E04,Mock Event E04,TX,1,4892,18877,4234,5550,242,275,-33,blue,True
2324-TX-E04-E-SF1-2,2324,2324-TX-E04,Mock Event E04,TX,2,4892,18877,4234,5550,276,285,-9,blue,True
2324-TX-E04-E-SF1-3,2324,2324-TX-E04,Mock Event E04,TX,3,4892,18877,4234,5550,252,256,-4,blue,True
2324-TX-E04-E-SF2-1,2324,2324-TX-E04,Mock Event E04,TX,1,15938,17646,3058,11010,237,250,-13,blue,True
2324-TX-E04-E-SF2-2,2324,2324-TX-E04,Mock Event E04,TX,2,15938,17646,3058,11010,269,280,-11,blue,True
2324-TX-E04-E-F-1,2324,2324-TX-E04,Mock Event E04,TX,1,4892,18877,15938,17646,287,279,8,red,True
2324-TX-E04-E-F-2,2324,2324-TX-E04,Mock Event E04,TX,2,4892,18877,15938,17646,277,245,32,red,True
2324-TX-E04-E-F-3,2324,2324-TX-E04,Mock Event E04,TX,3,4892,18877,15938,17646,249,271,-22,blue,True
2324-TX-E03-Q-001,2324,2324-TX-E03,Mock Event E03,TX,1,23567,22125,3170,21946,203,169,34,red,False
2324-TX-E03-Q-002,2324,2324-TX-E03,Mock Event E03,TX,2,8380,23567,11579,6266,212,181,31,red,False
2324-TX-E03-Q-003,2324,2324-TX-E03,Mock Event E03,TX,3,19074,21946,22125,3170,169,278,-109,blue,False
2324-TX-E03-Q-004,2324,2324-TX-E03,Mock Event E03,TX,4,3170,22125,20245,19074,252,169,83,red,False
2324-TX-E03-Q-005,2324,2324-TX-E03,Mock Event E03,TX,5,1189,2539,22125,13159,265,244,21,red,False
2324-TX-E03-Q-006,2324,2324-TX-E03,Mock Event E03,TX,6,19074,11579,2539,21946,209,173,36,red,False
2324-TX-E03-Q-007,2324,2324-TX-E03,Mock Event E03,TX,7,2539,13159,10425,18255,229,214,15,red,False
2324-TX-E03-Q-008,2324,2324-TX-E03,Mock Event E03,TX,8,3170,22125,21946,18255,260,193,67,red,False
2324-TX-E03-Q-009,2324,2324-TX-E03,Mock Event E03,TX,9,10425,3170,1189,2539,225,283,-58,blue,False
2324-TX-E03-Q-010,2324,2324-TX-E03,Mock Event E03,TX,10,1189,8380,19074,3170,195,248,-53,blue,False
2324-TX-E03-Q-011,2324,2324-TX-E03,Mock Event E03,TX,11,10425,18255,21946,3170,190,218,-28,blue,False
2324-TX-E03-Q-012,2324,2324-TX-E03,Mock Event E03,TX,12,22125,21946,3170,2539,170,253,-83,blue,False
2324-TX-E03-Q-013,2324,2324-TX-E03,Mock Event E03,TX,13,23567,6266,20245,3170,180,212,-32,blue,False
2324-TX-E03-Q-014,2324,2324-TX-E03,Mock Event E03,TX,14,18255,13159,11016,1189,228,218,10,red,False
2324-TX-E03-Q-015,2324,2324-TX-E03,Mock Event E03,TX,15,10425,22125,13159,23567,150,237,-87,blue,False
2324-TX-E03-Q-016,2324,2324-TX-E03,Mock Event E03,TX,16,6266,2539,22125,8380,175,141,34,red,False
2324-TX-E03-Q-017,2324,2324-TX-E03,Mock Event E03,TX,17,20245,23567,22125,21946,187,199,-12,blue,False
2324-TX-E03-Q-018,2324,2324-TX-E03,Mock Event E03,TX,18,18255,10425,11016,11579,154,223,-69,blue,False
2324-TX-E03-E-SF1-1,2324,2324-TX-E03,Mock Event E03,TX,1,3170,11016,23567,18255,258,247,11,red,True
2324-TX-E03-E-SF1-2,2324,2324-TX-E03,Mock Event E03,TX,2,3170,11016,23567,18255,246,229,17,red,True
2324-TX-E03-E-SF2-1,2324,2324-TX-E03,Mock Event E03,TX,1,1189,2539,13159,19074,243,261,-18,blue,True
2324-TX-E03-E-SF2-2,2324,2324-TX-E03,Mock Event E03,TX,2,1189,2539,13159,19074,270,252,18,red,True
2324-TX-E03-E-SF2-3,2324,2324-TX-E03,Mock Event E03,TX,3,1189,2539,13159,19074,256,252,4,red,True
2324-TX-E03-E-F-1,2324,2324-TX-E03,Mock Event E03,TX,1,3170,11016,1189,2539,271,242,29,red,True
2324-TX-E03-E-F-2,2324,2324-TX-E03,Mock Event E03,TX,2,3170,11016,1189,2539,234,267,-33,blue,True
2324-TX-E03-E-F-3,2324,2324-TX-E03,Mock Event E03,TX,3,3170,11016,1189,2539,260,255,5,red,True
2324-TX-E02-Q-001,2324,2324-TX-E02,Mock Event E02,TX,1,17073,7359,16202,6382,133,229,-96,blue,False
2324-TX-E02-Q-002,2324,2324-TX-E02,Mock Event E02,TX,2,8925,5233,11889,21877,133,196,-63,blue,False
2324-TX-E02-Q-003,2324,2324-TX-E02,Mock Event E02,TX,3,15317,6382,14804,5252,158,205,-47,blue,False
2324-TX-E02-Q-004,2324,2324-TX-E02,Mock Event E02,TX,4,5233,7359,16202,11144,171,169,2,red,False
2324-TX-E02-Q-005,2324,2324-TX-E02,Mock Event E02,TX,5,8925,24605,18968,5252,118,221,-103,blue,False
2324-TX-E02-Q-006,2324,2324-TX-E02,Mock Event E02,TX,6,11144,11889,15579,7359,104,168,-64,blue,False
2324-TX-E02-Q-007,2324,2324-TX-E02,Mock Event E02,TX,7,16202,7359,5745,5252,151,231,-80,blue,False
2324-TX-E02-Q-008,2324,2324-TX-E02,Mock Event E02,TX,8,21877,14804,11144,5745,246,165,81,red,False
2324-TX-E02-Q-009,2324,2324-TX-E02,Mock Event E02,TX,9,16202,11889,15317,24605,203,89,114,red,False
2324-TX-E02-Q-010,2324,2324-TX-E02,Mock Event E02,TX,10,6975,20292,15317,1634,156,192,-36,blue,False
2324-TX-E02-Q-011,2324,2324-TX-E02,Mock Event E02,TX,11,14804,8925,15317,5233,182,180,2,red,False
2324-TX-E02-Q-012,2324,2324-TX-E02,Mock Event E02,TX,12,18968,1634,5233,6590,287,208,79,red,False
2324-TX-E02-Q-013,2324,2324-TX-E02,Mock Event E02,TX,13,7359,11144,12961,8925,144,161,-17,blue,False
2324-TX-E02-Q-014,2324,2324-TX-E02,Mock Event E02,TX,14,11889,5233,6847,7359,170,98,72,red,False
2324-TX-E02-Q-015,2324,2324-TX-E02,Mock Event E02,TX,15,18968,14804,9843,1634,241,133,108,red,False
2324-TX-E02-Q-016,2324,2324-TX-E02,Mock Event E02,TX,16,15579,17330,21788,7359,213,156,57,red,False
2324-TX-E02-Q-017,2324,2324-TX-E02,Mock Event E02,TX,17,9843,6590,5252,11144,158,131,27,red,False
2324-TX-E02-Q-018,2324,2324-TX-E02,Mock Event E02,TX,18,5745,6316,7359,6382,186,196,-10,blue,False
2324-TX-E02-Q-019,2324,2324-TX-E02,Mock Event E02,TX,19,6382,6847,20292,16202,167,227,-60,blue,False
2324-TX-E02-Q-020,2324,2324-TX-E02,Mock Event E02,TX,20,11144,15317,12961,14804,124,242,-118,blue,False
2324-TX-E02-Q-021,2324,2324-TX-E02,Mock Event E02,TX,21,7359,17330,20292,6590,168,212,-44,blue,False
2324-TX-E02-Q-022,2324,2324-TX-E02,Mock Event E02,TX,22,18968,15579,17073,6382,233,141,92,red,False
2324-TX-E02-Q-023,2324,2324-TX-E02,Mock Event E02,TX,23,9843,11889,6590,20292,114,221,-107,blue,False
2324-TX-E02-Q-024,2324,2324-TX-E02,Mock Event E02,TX,24,21877,9843,6590,16202,56,227,-171,blue,False
2324-TX-E02-Q-025,2324,2324-TX-E02,Mock Event E02,TX,25,15579,6975,15317,12961,163,194,-31,blue,False
2324-TX-E02-Q-026,2324,2324-TX-E02,Mock Event E02,TX,26,9843,6590,14804,6316,144,212,-68,blue,False
2324-TX-E02-Q-027,2324,2324-TX-E02,Mock Event E02,TX,27,11889,7359,17330,6975,162,205,-43,blue,False
2324-TX-E02-Q-028,2324,2324-TX-E02,Mock Event E02,TX,28,18968,17073,6316,24605,137,108,29,red,False
2324-TX-E02-Q-029,2324,2324-TX-E02,Mock Event E02,TX,29,6316,24605,1634,17073,90,146,-56,blue,False
2324-TX-E02-Q-030,2324,2324-TX-E02,Mock Event E02,TX,30,21877,11144,17073,6590,131,189,-58,blue,False
2324-TX-E02-Q-031,2324,2324-TX-E02,Mock Event E02,TX,31,5745,5233,17073,8925,222,63,159,red,False
2324-TX-E02-Q-032,2324,2324-TX-E02,Mock Event E02,TX,32,15317,18968,20292,17330,182,254,-72,blue,False
2324-TX-E02-E-SF1-1,2324,2324-TX-E02,Mock Event E02,TX,1,14804,5745,20292,6382,251,248,3,red,True
2324-TX-E02-E-SF1-2,2324,2324-TX-E02,Mock Event E02,TX,2,14804,5745,20292,6382,271,255,16,red,True
2324-TX-E02-E-SF1-3,2324,2324-TX-E02,Mock Event E02,TX,3,14804,5745,20292,6382,233,260,-27,blue,True
2324-TX-E02-E-SF2-1,2324,2324-TX-E02,Mock Event E02,TX,1,17330,21788,18968,16202,270,241,29,red,True
2324-TX-E02-E-SF2-2,2324,2324-TX-E02,Mock Event E02,TX,2,17330,21788,18968,16202,258,249,9,red,True
2324-TX-E02-E-SF2-3,2324,2324-TX-E02,Mock Event E02,TX,3,17330,21788,18968,16202,245,243,2,red,True
2324-TX-E02-E-F-1,2324,2324-TX-E02,Mock Event E02,TX,1,14804,5745,17330,21788,243,247,-4,blue,True
2324-TX-E02-E-F-2,2324,2324-TX-E02,Mock Event E02,TX,2,14804,5745,17330,21788,247,268,-21,blue,True
2324-TX-E02-E-F-3,2324,2324-TX-E02,Mock Event E02,TX,3,14804,5745,17330,21788,254,271,-17,blue,True
2324-TX-E01-Q-001,2324,2324-TX-E01,Mock Event E01,TX,1,18439,20493,8883,22443,167,84,83,red,False
2324-TX-E01-Q-002,2324,2324-TX-E01,Mock Event E01,TX,2,8381,20886,6129,18816,193,87,106,red,False
2324-TX-E01-Q-003,2324,2324-TX-E01,Mock Event E01,TX,3,21741,18816,7238,8381,153,127,26,red,False
2324-TX-E01-Q-004,2324,2324-TX-E01,Mock Event E01,TX,4,8381,22083,14122,22406,222,290,-68,blue,False
2324-TX-E01-Q-005,2324,2324-TX-E01,Mock Event E01,TX,5,8883,9266,8381,22443,162,145,17,red,False
2324-TX-E01-Q-006,2324,2324-TX-E01,Mock Event E01,TX,6,20886,9266,18816,5040,268,66,202,red,False
2324-TX-E01-Q-007,2324,2324-TX-E01,Mock Event E01,TX,7,8883,6930,21741,4541,41,249,-208,blue,False
2324-TX-E01-Q-008,2324,2324-TX-E01,Mock Event E01,TX,8,10302,8883,9859,8479,152,149,3,red,False
2324-TX-E01-Q-009,2324,2324-TX-E01,Mock Event E01,TX,9,5692,20886,7238,22443,198,110,88,red,False
2324-TX-E01-Q-010,2324,2324-TX-E01,Mock Event E01,TX,10,17265,9859,20493,16759,186,141,45,red,False
2324-TX-E01-Q-011,2324,2324-TX-E01,Mock Event E01,TX,11,7238,5040,6930,8479,87,69,18,red,False
2324-TX-E01-Q-012,2324,2324-TX-E01,Mock Event E01,TX,12,18816,22406,15101,16759,160,98,62,red,False
2324-TX-E01-Q-013,2324,2324-TX-E01,Mock Event E01,TX,13,17470,9266,20886,8479,236,176,60,red,False
2324-TX-E01-Q-014,2324,2324-TX-E01,Mock Event E01,TX,14,8381,20493,8479,4541,181,207,-26,blue,False
2324-TX-E01-Q-015,2324,2324-TX-E01,Mock Event E01,TX,15,17470,6129,9266,22083,221,255,-34,blue,False
2324-TX-E01-Q-016,2324,2324-TX-E01,Mock Event E01,TX,16,21741,20493,5040,6129,253,98,155,red,False
2324-TX-E01-Q-017,2324,2324-TX-E01,Mock Event E01,TX,17,22406,9859,7238,18816,254,100,154,red,False
2324-TX-E01-Q-018,2324,2324-TX-E01,Mock Event E01,TX,18,9859,6930,14122,6129,98,212,-114,blue,False
2324-TX-E01-Q-019,2324,2324-TX-E01,Mock Event E01,TX,19,20493,22443,17470,5692,138,158,-20,blue,False
2324-TX-E01-Q-020,2324,2324-TX-E01,Mock Event E01,TX,20,17265,5040,20493,4541,108,229,-121,blue,False
2324-TX-E01-Q-021,2324,2324-TX-E01,Mock Event E01,TX,21,22443,5692,18816,4541,112,151,-39,blue,False
2324-TX-E01-Q-022,2324,2324-TX-E01,Mock Event E01,TX,22,8381,6930,17265,18816,103,86,17,red,False
2324-TX-E01-Q-023,2324,2324-TX-E01,Mock Event E01,TX,23,20493,15101,21741,6930,172,166,6,red,False
2324-TX-E01-Q-024,2324,2324-TX-E01,Mock Event E01,TX,24,20886,7238,9266,9859,179,213,-34,blue,False
2324-TX-E01-Q-025,2324,2324-TX-E01,Mock Event E01,TX,25,9859,22443,10302,7238,132,189,-57,blue,False
2324-TX-E01-Q-026,2324,2324-TX-E01,Mock Event E01,TX,26,5040,18816,20886,20493,127,171,-44,blue,False
2324-TX-E01-Q-027,2324,2324-TX-E01,Mock Event E01,TX,27,21741,17470,20493,6930,237,135,102,red,False
2324-TX-E01-Q-028,2324,2324-TX-E01,Mock Event E01,TX,28,6930,16759,22406,22083,89,256,-167,blue,False
2324-TX-E01-Q-029,2324,2324-TX-E01,Mock Event E01,TX,29,17470,16759,22406,17265,177,254,-77,blue,False
2324-TX-E01-Q-030,2324,2324-TX-E01,Mock Event E01,TX,30,22406,18816,18439,6930,147,73,74,red,False
2324-TX-E01-Q-031,2324,2324-TX-E01,Mock Event E01,TX,31,16759,10302,20886,6129,192,194,-2,blue,False
2324-TX-E01-E-SF1-1,2324,2324-TX-E01,Mock Event E01,TX,1,22406,22083,21741,17470,272,256,16,red,True
2324-TX-E01-E-SF1-2,2324,2324-TX-E01,Mock Event E01,TX,2,22406,22083,21741,17470,272,230,42,red,True
2324-TX-E01-E-SF1-3,2324,2324-TX-E01,Mock Event E01,TX,3,22406,22083,21741,17470,266,229,37,red,True
2324-TX-E01-E-SF2-1,2324,2324-TX-E01,Mock Event E01,TX,1,4541,20886,9266,10302,244,259,-15,blue,True
2324-TX-E01-E-SF2-2,2324,2324-TX-E01,Mock Event E01,TX,2,4541,20886,9266,10302,253,243,10,red,True
2324-TX-E01-E-SF2-3,2324,2324-TX-E01,Mock Event E01,TX,3,4541,20886,9266,10302,245,254,-9,blue,True
2324-TX-E01-E-F-1,2324,2324-TX-E01,Mock Event E01,TX,1,22406,22083,4541,20886,237,248,-11,blue,True
2324-TX-E01-E-F-2,2324,2324-TX-E01,Mock Event E01,TX,2,22406,22083,4541,20886,258,258,0,blue,True
1819-TX-E01-Q-017,1819,1819-TX-E01,Event E01,TX,17,19905,5626,8171,18170,225,229,-4,blue,False
1819-TX-E01-Q-018,1819,1819-TX-E01,Event E01,TX,18,22030,5682,8171,21729,123,234,-111,blue,False
1819-TX-E01-Q-019,1819,1819-TX-E01,Event E01,TX,19,5682,22746,16062,1949,170,167,3,red,False
1819-TX-E01-Q-020,1819,1819-TX-E01,Event E01,TX,20,16062,19905,8171,5289,229,20,209,red,False
1920-TX-E04-Q-016,1920,1920-TX-E04,Event E04,TX,16,3130,3589,6354,19238,165,200,-35,blue,False
1920-TX-E04-Q-017,1920,1920-TX-E04,Event E04,TX,17,6354,12291,3589,12704,84,23,61,red,False
1920-TX-E04-Q-018,1920,1920-TX-E04,Event E04,TX,18,5857,3130,19238,12291,183,124,59,red,False
1920-TX-E04-Q-019,1920,1920-TX-E04,Event E04,TX,19,22373,12704,5857,13137,89,169,-80,blue,False
1920-TX-E04-Q-020,1920,1920-TX-E04,Event E04,TX,20,6354,3589,3130,12704,152,116,36,red,False
1920-TX-E01-Q-017,1920,1920-TX-E01,Event E01,TX,17,23922,9112,16577,20149,218,99,119,red,False
1920-TX-E01-Q-018,1920,1920-TX-E01,Event E01,TX,18,7986,23922,4132,15807,125,69,56,red,False
1920-TX-E01-Q-019,1920,1920-TX-E01,Event E01,TX,19,18215,4132,15650,12045,177,110,67,red,False
1920-TX-E01-Q-020,1920,1920-TX-E01,Event E01,TX,20,12045,16522,15650,7986,158,106,52,red,False
2122-TX-E01-Q-016,2122,2122-TX-E01,Event E01,TX,16,4732,10282,17306,13185,122,84,38,red,False
2122-TX-E01-Q-017,2122,2122-TX-E01,Event E01,TX,17,4732,13185,6376,11296,197,145,52,red,False
2122-TX-E01-Q-018,2122,2122-TX-E01,Event E01,TX,18,11296,4732,5040,20616,170,30,140,red,False
2122-TX-E01-Q-019,2122,2122-TX-E01,Event E01,TX,19,4732,20616,11296,8088,64,113,-49,blue,False
2122-TX-E01-Q-020,2122,2122-TX-E01,Event E01,TX,20,10282,5040,13185,21145,112,249,-137,blue,False
2223-TX-E02-Q-017,2223,2223-TX-E02,Event E02,TX,17,20560,9214,8624,5865,128,42,86,red,False
2223-TX-E02-Q-018,2223,2223-TX-E02,Event E02,TX,18,11460,8624,19595,14549,166,44,122,red,False
2223-TX-E02-Q-019,2223,2223-TX-E02,Event E02,TX,19,8624,5865,22439,11460,215,111,104,red,False
2223-TX-E02-Q-020,2223,2223-TX-E02,Event E02,TX,20,9214,19595,2151,19436,165,210,-45,blue,False
2324-TX-E03-Q-019,2324,2324-TX-E03,Event E03,TX,19,3170,6266,13159,1189,171,110,61,red,False
2324-TX-E03-Q-020,2324,2324-TX-E03,Event E03,TX,20,10425,11579,1189,21946,249,207,42,red,False
