team_number,season,event_key,match_number,elo_before,elo_after,elo_change
23070,2324,2324-AU-AUMPOS,46,1450.1,1433.0,-17.04
11511,2324,2324-AU-AUMPOS,46,1600.6,1583.6,-17.04
20914,2324,2324-AU-AUMPOS,47,1487.9,1504.2,16.32
19745,2324,2324-AU-AUMPOS,47,1536.9,1553.2,16.32
25100,2324,2324-AU-AUMPOS,47,1582.3,1565.9,-16.32
19343,2324,2324-AU-AUMPOS,47,1456.3,1440.0,-16.32
25290,2324,2324-AU-AUMPOS,48,1423.0,1437.4,14.4
21612,2324,2324-AU-AUMPOS,48,1490.9,1505.3,14.4
23332,2324,2324-AU-AUMPOS,48,1422.7,1408.3,-14.4
23335,2324,2324-AU-AUMPOS,48,1421.3,1406.9,-14.4
12993,2324,2324-AU-AUMPOS,49,1811.8,1818.6,6.86
22985,2324,2324-AU-AUMPOS,49,1596.5,1603.3,6.86
23070,2324,2324-AU-AUMPOS,49,1433.0,1426.2,-6.86
23732,2324,2324-AU-AUMPOS,49,1524.2,1517.3,-6.86
23369,2324,2324-AU-AUMPOS,50,1467.1,1450.4,-16.68
23331,2324,2324-AU-AUMPOS,50,1519.9,1503.2,-16.68
19013,2324,2324-AU-AUMPOS,50,1443.5,1460.2,16.68
23400,2324,2324-AU-AUMPOS,50,1513.9,1530.6,16.68
20890,2324,2324-AU-AUMPOS,51,1481.3,1471.1,-10.19
21803,2324,2324-AU-AUMPOS,51,1433.8,1423.7,-10.19
24697,2324,2324-AU-AUMPOS,51,1596.2,1606.4,10.19
11511,2324,2324-AU-AUMPOS,51,1583.6,1593.8,10.19
22927,2324,2324-AU-AUMPOS,52,1433.0,1425.8,-7.25
18362,2324,2324-AU-AUMPOS,52,1528.7,1521.5,-7.25
17556,2324,2324-AU-AUMPOS,52,1569.7,1576.9,7.25
12993,2324,2324-AU-AUMPOS,52,1818.6,1825.9,7.25
23400,2324,2324-AU-AUMPOS,53,1530.6,1518.4,-12.19
23332,2324,2324-AU-AUMPOS,53,1408.3,1396.1,-12.19
22985,2324,2324-AU-AUMPOS,53,1603.3,1615.5,12.19
20914,2324,2324-AU-AUMPOS,53,1504.2,1516.4,12.19
23335,2324,2324-AU-AUMPOS,54,1406.9,1390.1,-16.82
24697,2324,2324-AU-AUMPOS,54,1606.4,1589.5,-16.82
19013,2324,2324-AU-AUMPOS,54,1460.2,1477.0,16.82
23732,2324,2324-AU-AUMPOS,54,1517.3,1534.2,16.82
25290,2324,2324-AU-AUMPOS,55,1437.4,1423.8,-13.55
23331,2324,2324-AU-AUMPOS,55,1503.2,1489.7,-13.55
17556,2324,2324-AU-AUMPOS,55,1576.9,1590.5,13.55
20890,2324,2324-AU-AUMPOS,55,1471.1,1484.7,13.55
22927,2324,2324-AU-AUMPOS,56,1425.8,1443.4,17.64
23369,2324,2324-AU-AUMPOS,56,1450.4,1468.1,17.64
18362,2324,2324-AU-AUMPOS,56,1521.5,1503.8,-17.64
23070,2324,2324-AU-AUMPOS,56,1426.2,1408.5,-17.64
19745,2324,2324-AU-AUMPOS,57,1553.2,1535.7,-17.48
19343,2324,2324-AU-AUMPOS,57,1440.0,1422.5,-17.48
21612,2324,2324-AU-AUMPOS,57,1505.3,1522.8,17.48
21803,2324,2324-AU-AUMPOS,57,1423.7,1441.1,17.48
11511,2324,2324-AU-AUMPOS,58,1593.8,1609.7,15.97
23331,2324,2324-AU-AUMPOS,58,1489.7,1505.7,15.97
20914,2324,2324-AU-AUMPOS,58,1516.4,1500.4,-15.97
25100,2324,2324-AU-AUMPOS,58,1565.9,1550.0,-15.97
15215,2324,2324-AUS-ADQ,1,1479.1,1469.1,-9.98
19377,2324,2324-AUS-ADQ,1,1403.6,1393.7,-9.98
15210,2324,2324-AUS-ADQ,1,1558.2,1568.1,9.98
18003,2324,2324-AUS-ADQ,1,1599.3,1609.3,9.98
21531,2324,2324-AUS-ADQ,1,1505.1,1520.0,14.91
22116,2324,2324-AUS-ADQ,1,1618.5,1633.4,14.91
23686,2324,2324-AUS-ADQ,1,1534.1,1519.2,-14.91
22407,2324,2324-AUS-ADQ,1,1542.1,1527.2,-14.91
24736,2324,2324-AUS-ADQ,1,1512.2,1497.8,-14.36
18611,2324,2324-AUS-ADQ,1,1384.4,1370.0,-14.36
22407,2324,2324-AUS-ADQ,1,1527.2,1541.6,14.36
15216,2324,2324-AUS-ADQ,1,1440.7,1455.0,14.36
22116,2324,2324-AUS-ADQ,1,1633.4,1645.5,12.09
23686,2324,2324-AUS-ADQ,1,1519.2,1531.2,12.09
18003,2324,2324-AUS-ADQ,1,1609.3,1597.2,-12.09
18611,2324,2324-AUS-ADQ,1,1370.0,1357.9,-12.09
21531,2324,2324-AUS-ADQ,1,1520.0,1503.7,-16.3
15216,2324,2324-AUS-ADQ,1,1455.0,1438.7,-16.3
19377,2324,2324-AUS-ADQ,1,1393.7,1410.0,16.3
15210,2324,2324-AUS-ADQ,1,1568.1,1584.4,16.3
15215,2324,2324-AUS-ADQ,1,1469.1,1455.2,-13.94
15210,2324,2324-AUS-ADQ,1,1584.4,1570.5,-13.94
22116,2324,2324-AUS-ADQ,1,1645.5,1659.5,13.94
24736,2324,2324-AUS-ADQ,1,1497.8,1511.7,13.94
18611,2324,2324-AUS-ADQ,1,1357.9,1348.0,-9.98
19377,2324,2324-AUS-ADQ,1,1410.0,1400.0,-9.98
24736,2324,2324-AUS-ADQ,1,1511.7,1521.7,9.98
23686,2324,2324-AUS-ADQ,1,1531.2,1541.2,9.98
15215,2324,2324-AUS-ADQ,1,1455.2,1471.0,15.83
18003,2324,2324-AUS-ADQ,1,1597.2,1613.1,15.83
21531,2324,2324-AUS-ADQ,1,1503.7,1487.9,-15.83
22407,2324,2324-AUS-ADQ,1,1541.6,1525.7,-15.83
15210,2324,2324-AUS-ADQ,1,1570.5,1554.6,-15.93
15216,2324,2324-AUS-ADQ,1,1438.7,1422.8,-15.93
23686,2324,2324-AUS-ADQ,1,1541.2,1557.2,15.93
15215,2324,2324-AUS-ADQ,1,1471.0,1487.0,15.93
22407,2324,2324-AUS-ADQ,1,1525.7,1534.1,8.34
22116,2324,2324-AUS-ADQ,1,1659.5,1667.8,8.34
15216,2324,2324-AUS-ADQ,1,1422.8,1414.4,-8.34
19377,2324,2324-AUS-ADQ,1,1400.0,1391.6,-8.34
24736,2324,2324-AUS-ADQ,1,1521.7,1531.2,9.51
18003,2324,2324-AUS-ADQ,1,1613.1,1622.6,9.51
18611,2324,2324-AUS-ADQ,1,1348.0,1338.4,-9.51
21531,2324,2324-AUS-ADQ,1,1487.9,1478.3,-9.51
22407,2324,2324-AUS-ADQ,1,1534.1,1549.0,14.97
18003,2324,2324-AUS-ADQ,1,1622.6,1637.6,14.97
15210,2324,2324-AUS-ADQ,1,1554.6,1539.6,-14.97
23686,2324,2324-AUS-ADQ,1,1557.2,1542.2,-14.97
21531,2324,2324-AUS-ADQ,1,1478.3,1496.0,17.67
24736,2324,2324-AUS-ADQ,1,1531.2,1548.9,17.67
15216,2324,2324-AUS-ADQ,1,1414.4,1396.8,-17.67
22116,2324,2324-AUS-ADQ,1,1667.8,1650.1,-17.67
18611,2324,2324-AUS-ADQ,1,1338.4,1323.9,-14.57
15215,2324,2324-AUS-ADQ,1,1487.0,1472.4,-14.57
19377,2324,2324-AUS-ADQ,1,1391.6,1406.2,14.57
21531,2324,2324-AUS-ADQ,1,1496.0,1510.6,14.57
18003,2324,2324-AUS-ADQ,1,1637.6,1651.3,13.76
19377,2324,2324-AUS-ADQ,1,1406.2,1420.0,13.76
15216,2324,2324-AUS-ADQ,1,1396.8,1383.0,-13.76
24736,2324,2324-AUS-ADQ,1,1548.9,1535.1,-13.76
15210,2324,2324-AUS-ADQ,1,1539.6,1553.0,13.38
22407,2324,2324-AUS-ADQ,1,1549.0,1562.4,13.38
18611,2324,2324-AUS-ADQ,1,1323.9,1310.5,-13.38
22116,2324,2324-AUS-ADQ,1,1650.1,1636.7,-13.38
18611,2324,2324-AUS-ADQ,1,1310.5,1330.0,19.51
23686,2324,2324-AUS-ADQ,1,1542.2,1561.7,19.51
24736,2324,2324-AUS-ADQ,1,1535.1,1515.6,-19.51
15215,2324,2324-AUS-ADQ,1,1472.4,1452.9,-19.51
18003,2324,2324-AUS-ADQ,1,1651.3,1659.8,8.52
22116,2324,2324-AUS-ADQ,1,1636.7,1645.3,8.52
24736,2324,2324-AUS-ADQ,1,1515.6,1507.1,-8.52
19377,2324,2324-AUS-ADQ,1,1420.0,1411.5,-8.52
23686,2324,2324-AUS-ADQ,1,1561.7,1579.0,17.34
15215,2324,2324-AUS-ADQ,1,1452.9,1470.2,17.34
22407,2324,2324-AUS-ADQ,1,1562.4,1545.1,-17.34
21531,2324,2324-AUS-ADQ,1,1510.6,1493.2,-17.34
18003,2324,2324-AUS-ADQ,1,1659.8,1635.7,-24.08
22116,2324,2324-AUS-ADQ,1,1645.3,1621.2,-24.08
24736,2324,2324-AUS-ADQ,1,1507.1,1531.2,24.08
19377,2324,2324-AUS-ADQ,1,1411.5,1435.5,24.08
23686,2324,2324-AUS-ADQ,1,1579.0,1562.8,-16.25
15215,2324,2324-AUS-ADQ,1,1470.2,1454.0,-16.25
22407,2324,2324-AUS-ADQ,1,1545.1,1561.3,16.25
21531,2324,2324-AUS-ADQ,1,1493.2,1509.5,16.25
18003,2324,2324-AUS-ADQ,1,1635.7,1645.4,9.68
22116,2324,2324-AUS-ADQ,1,1621.2,1630.9,9.68
24736,2324,2324-AUS-ADQ,1,1531.2,1521.5,-9.68
19377,2324,2324-AUS-ADQ,1,1435.5,1425.9,-9.68
23686,2324,2324-AUS-ADQ,1,1562.8,1548.0,-14.76
15215,2324,2324-AUS-ADQ,1,1454.0,1439.2,-14.76
22407,2324,2324-AUS-ADQ,1,1561.3,1576.1,14.76
21531,2324,2324-AUS-ADQ,1,1509.5,1524.3,14.76
18003,2324,2324-AUS-ADQ,1,1645.4,1657.5,12.03
22116,2324,2324-AUS-ADQ,1,1630.9,1642.9,12.03
22407,2324,2324-AUS-ADQ,1,1576.1,1564.0,-12.03
21531,2324,2324-AUS-ADQ,1,1524.3,1512.2,-12.03
18003,2324,2324-AUS-ADQ,1,1657.5,1668.5,11.01
22116,2324,2324-AUS-ADQ,1,1642.9,1653.9,11.01
22407,2324,2324-AUS-ADQ,1,1564.0,1553.0,-11.01
21531,2324,2324-AUS-ADQ,1,1512.2,1501.2,-11.01
19451,2324,2324-AUS-BRQ,1,1434.8,1451.2,16.4
11324,2324,2324-AUS-BRQ,1,1531.2,1547.6,16.4
24089,2324,2324-AUS-BRQ,1,1471.1,1454.7,-16.4
19480,2324,2324-AUS-BRQ,1,1512.3,1495.9,-16.4
23173,2324,2324-AUS-BRQ,1,1423.3,1417.4,-5.88
11323,2324,2324-AUS-BRQ,1,1352.1,1346.2,-5.88
24528,2324,2324-AUS-BRQ,1,1490.5,1496.4,5.88
14380,2324,2324-AUS-BRQ,1,1803.1,1809.0,5.88
16492,2324,2324-AUS-BRQ,1,1497.5,1480.1,-17.44
19450,2324,2324-AUS-BRQ,1,1565.2,1547.8,-17.44
11506,2324,2324-AUS-BRQ,1,1409.6,1427.1,17.44
17556,2324,2324-AUS-BRQ,1,1590.5,1607.9,17.44
16637,2324,2324-AUS-BRQ,1,1428.2,1444.0,15.76
21511,2324,2324-AUS-BRQ,1,1567.8,1583.5,15.76
15145,2324,2324-AUS-BRQ,1,1523.6,1507.8,-15.76
19636,2324,2324-AUS-BRQ,1,1462.0,1446.3,-15.76
11325,2324,2324-AUS-BRQ,1,1610.3,1619.0,8.67
14579,2324,2324-AUS-BRQ,1,1568.5,1577.1,8.67
23335,2324,2324-AUS-BRQ,1,1390.1,1381.4,-8.67
11505,2324,2324-AUS-BRQ,1,1444.6,1435.9,-8.67
23332,2324,2324-AUS-BRQ,1,1396.1,1388.7,-7.41
23334,2324,2324-AUS-BRQ,1,1432.7,1425.3,-7.41
13626,2324,2324-AUS-BRQ,1,1419.5,1426.9,7.41
12993,2324,2324-AUS-BRQ,1,1825.9,1833.3,7.41
14340,2324,2324-AUS-BRQ,1,1487.3,1470.9,-16.44
11322,2324,2324-AUS-BRQ,1,1552.1,1535.7,-16.44
23065,2324,2324-AUS-BRQ,1,1521.9,1538.3,16.44
17101,2324,2324-AUS-BRQ,1,1498.3,1514.7,16.44
16337,2324,2324-AUS-BRQ,1,1431.0,1412.1,-18.93
23454,2324,2324-AUS-BRQ,1,1471.7,1452.8,-18.93
11323,2324,2324-AUS-BRQ,1,1346.2,1365.1,18.93
13710,2324,2324-AUS-BRQ,1,1428.0,1446.9,18.93
14380,2324,2324-AUS-BRQ,1,1809.0,1821.1,12.13
19480,2324,2324-AUS-BRQ,1,1495.9,1508.0,12.13
14466,2324,2324-AUS-BRQ,1,1525.6,1513.4,-12.13
17556,2324,2324-AUS-BRQ,1,1607.9,1595.8,-12.13
19450,2324,2324-AUS-BRQ,1,1547.8,1531.1,-16.72
15145,2324,2324-AUS-BRQ,1,1507.8,1491.1,-16.72
19560,2324,2324-AUS-BRQ,1,1405.3,1422.0,16.72
11325,2324,2324-AUS-BRQ,1,1619.0,1635.7,16.72
24089,2324,2324-AUS-BRQ,1,1454.7,1436.8,-17.9
11506,2324,2324-AUS-BRQ,1,1427.1,1409.2,-17.9
23173,2324,2324-AUS-BRQ,1,1417.4,1435.3,17.9
23335,2324,2324-AUS-BRQ,1,1381.4,1399.3,17.9
11322,2324,2324-AUS-BRQ,1,1535.7,1551.6,15.9
24528,2324,2324-AUS-BRQ,1,1496.4,1512.3,15.9
11324,2324,2324-AUS-BRQ,1,1547.6,1531.7,-15.9
16492,2324,2324-AUS-BRQ,1,1480.1,1464.2,-15.9
17101,2324,2324-AUS-BRQ,1,1514.7,1536.5,21.81
18439,2324,2324-AUS-BRQ,1,1497.9,1519.7,21.81
12993,2324,2324-AUS-BRQ,1,1833.3,1811.5,-21.81
16637,2324,2324-AUS-BRQ,1,1444.0,1422.2,-21.81
14579,2324,2324-AUS-BRQ,1,1577.1,1587.1,10.0
23065,2324,2324-AUS-BRQ,1,1538.3,1548.3,10.0
23454,2324,2324-AUS-BRQ,1,1452.8,1442.8,-10.0
23332,2324,2324-AUS-BRQ,1,1388.7,1378.7,-10.0
21511,2324,2324-AUS-BRQ,1,1583.5,1595.3,11.71
14340,2324,2324-AUS-BRQ,1,1470.9,1482.6,11.71
16337,2324,2324-AUS-BRQ,1,1412.1,1400.4,-11.71
19451,2324,2324-AUS-BRQ,1,1451.2,1439.5,-11.71
19636,2324,2324-AUS-BRQ,1,1446.3,1462.1,15.81
11505,2324,2324-AUS-BRQ,1,1435.9,1451.7,15.81
13710,2324,2324-AUS-BRQ,1,1446.9,1431.1,-15.81
13626,2324,2324-AUS-BRQ,1,1426.9,1411.1,-15.81
11326,2324,2324-AUS-BRQ,1,1469.5,1479.5,9.98
17556,2324,2324-AUS-BRQ,1,1595.8,1605.8,9.98
11323,2324,2324-AUS-BRQ,1,1365.1,1355.1,-9.98
23334,2324,2324-AUS-BRQ,1,1425.3,1415.3,-9.98
14380,2324,2324-AUS-BRQ,1,1821.1,1829.4,8.23
11325,2324,2324-AUS-BRQ,1,1635.7,1643.9,8.23
11322,2324,2324-AUS-BRQ,1,1551.6,1543.4,-8.23
17101,2324,2324-AUS-BRQ,1,1536.5,1528.3,-8.23
17556,2324,2324-AUS-BRQ,1,1605.8,1618.1,12.34
21511,2324,2324-AUS-BRQ,1,1595.3,1607.6,12.34
19480,2324,2324-AUS-BRQ,1,1508.0,1495.7,-12.34
19450,2324,2324-AUS-BRQ,1,1531.1,1518.7,-12.34
14380,2324,2324-AUS-BRQ,1,1829.4,1837.0,7.66
11325,2324,2324-AUS-BRQ,1,1643.9,1651.6,7.66
11322,2324,2324-AUS-BRQ,1,1543.4,1535.7,-7.66
17101,2324,2324-AUS-BRQ,1,1528.3,1520.6,-7.66
17556,2324,2324-AUS-BRQ,1,1618.1,1629.4,11.28
21511,2324,2324-AUS-BRQ,1,1607.6,1618.9,11.28
19480,2324,2324-AUS-BRQ,1,1495.7,1484.4,-11.28
19450,2324,2324-AUS-BRQ,1,1518.7,1507.4,-11.28
14380,2324,2324-AUS-BRQ,1,1837.0,1815.7,-21.32
11325,2324,2324-AUS-BRQ,1,1651.6,1630.3,-21.32
17556,2324,2324-AUS-BRQ,1,1629.4,1650.7,21.32
21511,2324,2324-AUS-BRQ,1,1618.9,1640.2,21.32
14380,2324,2324-AUS-BRQ,1,1815.7,1796.2,-19.51
11325,2324,2324-AUS-BRQ,1,1630.3,1610.8,-19.51
17556,2324,2324-AUS-BRQ,1,1650.7,1670.2,19.51
21511,2324,2324-AUS-BRQ,1,1640.2,1659.7,19.51
24963,2324,2324-AUS-SYQ,1,1488.2,1505.4,17.11
19296,2324,2324-AUS-SYQ,1,1464.9,1482.0,17.11
23300,2324,2324-AUS-SYQ,1,1500.0,1482.9,-17.11
15144,2324,2324-AUS-SYQ,1,1501.5,1484.4,-17.11
11145,2324,2324-AUS-SYQ,1,1463.9,1483.8,19.92
23636,2324,2324-AUS-SYQ,1,1495.4,1515.4,19.92
12554,2324,2324-AUS-SYQ,1,1578.7,1558.8,-19.92
18363,2324,2324-AUS-SYQ,1,1554.6,1534.6,-19.92
18359,2324,2324-AUS-SYQ,1,1398.5,1414.5,16.04
19584,2324,2324-AUS-SYQ,1,1516.3,1532.3,16.04
14339,2324,2324-AUS-SYQ,1,1489.5,1473.5,-16.04
21657,2324,2324-AUS-SYQ,1,1426.9,1410.8,-16.04
19457,2324,2324-AUS-SYQ,1,1531.5,1514.5,-16.96
21472,2324,2324-AUS-SYQ,1,1480.9,1464.0,-16.96
18360,2324,2324-AUS-SYQ,1,1465.2,1482.2,16.96
23331,2324,2324-AUS-SYQ,1,1505.7,1522.6,16.96
19341,2324,2324-AUS-SYQ,1,1480.1,1499.7,19.61
11146,2324,2324-AUS-SYQ,1,1589.5,1609.1,19.61
11148,2324,2324-AUS-SYQ,1,1689.6,1670.0,-19.61
11147,2324,2324-AUS-SYQ,1,1539.5,1519.9,-19.61
18362,2324,2324-AUS-SYQ,1,1503.8,1488.3,-15.51
23875,2324,2324-AUS-SYQ,1,1458.5,1443.0,-15.51
19218,2324,2324-AUS-SYQ,1,1482.1,1497.6,15.51
21035,2324,2324-AUS-SYQ,1,1501.7,1517.2,15.51
23636,2324,2324-AUS-SYQ,1,1515.4,1531.2,15.9
24963,2324,2324-AUS-SYQ,1,1505.4,1521.2,15.9
11145,2324,2324-AUS-SYQ,1,1483.8,1467.9,-15.9
19584,2324,2324-AUS-SYQ,1,1532.3,1516.4,-15.9
18360,2324,2324-AUS-SYQ,1,1482.2,1469.5,-12.63
21657,2324,2324-AUS-SYQ,1,1410.8,1398.2,-12.63
12554,2324,2324-AUS-SYQ,1,1558.8,1571.4,12.63
23300,2324,2324-AUS-SYQ,1,1482.9,1495.5,12.63
19457,2324,2324-AUS-SYQ,1,1514.5,1527.9,13.36
11146,2324,2324-AUS-SYQ,1,1609.1,1622.5,13.36
18363,2324,2324-AUS-SYQ,1,1534.6,1521.3,-13.36
14339,2324,2324-AUS-SYQ,1,1473.5,1460.1,-13.36
23875,2324,2324-AUS-SYQ,1,1443.0,1459.8,16.84
23331,2324,2324-AUS-SYQ,1,1522.6,1539.4,16.84
19296,2324,2324-AUS-SYQ,1,1482.0,1465.2,-16.84
11147,2324,2324-AUS-SYQ,1,1519.9,1503.0,-16.84
18362,2324,2324-AUS-SYQ,1,1488.3,1474.2,-14.14
18359,2324,2324-AUS-SYQ,1,1414.5,1400.4,-14.14
19341,2324,2324-AUS-SYQ,1,1499.7,1513.8,14.14
15144,2324,2324-AUS-SYQ,1,1484.4,1498.6,14.14
11148,2324,2324-AUS-SYQ,1,1670.0,1681.8,11.81
19218,2324,2324-AUS-SYQ,1,1497.6,1509.4,11.81
21035,2324,2324-AUS-SYQ,1,1517.2,1505.4,-11.81
21472,2324,2324-AUS-SYQ,1,1464.0,1452.2,-11.81
21657,2324,2324-AUS-SYQ,1,1398.2,1386.1,-12.11
24963,2324,2324-AUS-SYQ,1,1521.2,1509.1,-12.11
11146,2324,2324-AUS-SYQ,1,1622.5,1634.6,12.11
18360,2324,2324-AUS-SYQ,1,1469.5,1481.6,12.11
18359,2324,2324-AUS-SYQ,1,1400.4,1415.6,15.25
12554,2324,2324-AUS-SYQ,1,1571.4,1586.7,15.25
19296,2324,2324-AUS-SYQ,1,1465.2,1449.9,-15.25
18362,2324,2324-AUS-SYQ,1,1474.2,1458.9,-15.25
19341,2324,2324-AUS-SYQ,1,1513.8,1531.3,17.45
11145,2324,2324-AUS-SYQ,1,1467.9,1485.4,17.45
23331,2324,2324-AUS-SYQ,1,1539.4,1522.0,-17.45
21035,2324,2324-AUS-SYQ,1,1505.4,1487.9,-17.45
19218,2324,2324-AUS-SYQ,1,1509.4,1529.2,19.79
18363,2324,2324-AUS-SYQ,1,1521.3,1541.1,19.79
11148,2324,2324-AUS-SYQ,1,1681.8,1662.0,-19.79
19584,2324,2324-AUS-SYQ,1,1516.4,1496.6,-19.79
15144,2324,2324-AUS-SYQ,1,1498.6,1515.1,16.57
14339,2324,2324-AUS-SYQ,1,1460.1,1476.7,16.57
23636,2324,2324-AUS-SYQ,1,1531.2,1514.7,-16.57
21472,2324,2324-AUS-SYQ,1,1452.2,1435.6,-16.57
19457,2324,2324-AUS-SYQ,1,1527.9,1507.7,-20.18
11147,2324,2324-AUS-SYQ,1,1503.0,1482.9,-20.18
21657,2324,2324-AUS-SYQ,1,1386.1,1406.3,20.18
18362,2324,2324-AUS-SYQ,1,1458.9,1479.1,20.18
11146,2324,2324-AUS-SYQ,1,1634.6,1645.2,10.59
11145,2324,2324-AUS-SYQ,1,1485.4,1496.0,10.59
23875,2324,2324-AUS-SYQ,1,1459.8,1449.2,-10.59
18359,2324,2324-AUS-SYQ,1,1415.6,1405.1,-10.59
21035,2324,2324-AUS-SYQ,1,1487.9,1472.4,-15.51
18360,2324,2324-AUS-SYQ,1,1481.6,1466.1,-15.51
19296,2324,2324-AUS-SYQ,1,1449.9,1465.4,15.51
18363,2324,2324-AUS-SYQ,1,1541.1,1556.6,15.51
23300,2324,2324-AUS-SYQ,1,1495.5,1481.7,-13.78
21472,2324,2324-AUS-SYQ,1,1435.6,1421.8,-13.78
19584,2324,2324-AUS-SYQ,1,1496.6,1510.4,13.78
19341,2324,2324-AUS-SYQ,1,1531.3,1545.1,13.78
14339,2324,2324-AUS-SYQ,1,1476.7,1463.1,-13.54
12554,2324,2324-AUS-SYQ,1,1586.7,1573.1,-13.54
24963,2324,2324-AUS-SYQ,1,1509.1,1522.7,13.54
11148,2324,2324-AUS-SYQ,1,1662.0,1675.6,13.54
15144,2324,2324-AUS-SYQ,1,1515.1,1531.6,16.49
23636,2324,2324-AUS-SYQ,1,1514.7,1531.2,16.49
23331,2324,2324-AUS-SYQ,1,1522.0,1505.5,-16.49
19218,2324,2324-AUS-SYQ,1,1529.2,1512.7,-16.49
19296,2324,2324-AUS-SYQ,1,1465.4,1479.0,13.56
11146,2324,2324-AUS-SYQ,1,1645.2,1658.7,13.56
11145,2324,2324-AUS-SYQ,1,1496.0,1482.4,-13.56
19457,2324,2324-AUS-SYQ,1,1507.7,1494.2,-13.56
18363,2324,2324-AUS-SYQ,1,1556.6,1569.8,13.2
21472,2324,2324-AUS-SYQ,1,1421.8,1435.0,13.2
23875,2324,2324-AUS-SYQ,1,1449.2,1436.0,-13.2
21657,2324,2324-AUS-SYQ,1,1406.3,1393.1,-13.2
11147,2324,2324-AUS-SYQ,1,1482.9,1498.2,15.37
21035,2324,2324-AUS-SYQ,1,1472.4,1487.8,15.37
18359,2324,2324-AUS-SYQ,1,1405.1,1389.7,-15.37
24963,2324,2324-AUS-SYQ,1,1522.7,1507.3,-15.37
12554,2324,2324-AUS-SYQ,1,1573.1,1556.1,-17.07
19584,2324,2324-AUS-SYQ,1,1510.4,1493.4,-17.07
15144,2324,2324-AUS-SYQ,1,1531.6,1548.7,17.07
23331,2324,2324-AUS-SYQ,1,1505.5,1522.6,17.07
14339,2324,2324-AUS-SYQ,1,1463.1,1450.1,-13.07
18360,2324,2324-AUS-SYQ,1,1466.1,1453.0,-13.07
19218,2324,2324-AUS-SYQ,1,1512.7,1525.7,13.07
19341,2324,2324-AUS-SYQ,1,1545.1,1558.1,13.07
23300,2324,2324-AUS-SYQ,1,1481.7,1462.4,-19.34
11148,2324,2324-AUS-SYQ,1,1675.6,1656.2,-19.34
18362,2324,2324-AUS-SYQ,1,1479.1,1498.4,19.34
23636,2324,2324-AUS-SYQ,1,1531.2,1550.5,19.34
19341,2324,2324-AUS-SYQ,1,1558.1,1575.5,17.33
23331,2324,2324-AUS-SYQ,1,1522.6,1539.9,17.33
11145,2324,2324-AUS-SYQ,1,1482.4,1465.1,-17.33
11148,2324,2324-AUS-SYQ,1,1656.2,1638.9,-17.33
11146,2324,2324-AUS-SYQ,1,1658.7,1671.7,12.93
23636,2324,2324-AUS-SYQ,1,1550.5,1563.4,12.93
15144,2324,2324-AUS-SYQ,1,1548.7,1535.8,-12.93
19218,2324,2324-AUS-SYQ,1,1525.7,1512.8,-12.93
19341,2324,2324-AUS-SYQ,1,1575.5,1591.2,15.74
23331,2324,2324-AUS-SYQ,1,1539.9,1555.6,15.74
11145,2324,2324-AUS-SYQ,1,1465.1,1449.4,-15.74
11148,2324,2324-AUS-SYQ,1,1638.9,1623.2,-15.74
11146,2324,2324-AUS-SYQ,1,1671.7,1683.5,11.81
23636,2324,2324-AUS-SYQ,1,1563.4,1575.2,11.81
15144,2324,2324-AUS-SYQ,1,1535.8,1523.9,-11.81
19218,2324,2324-AUS-SYQ,1,1512.8,1501.0,-11.81
19341,2324,2324-AUS-SYQ,1,1591.2,1577.8,-13.45
23331,2324,2324-AUS-SYQ,1,1555.6,1542.2,-13.45
11146,2324,2324-AUS-SYQ,1,1683.5,1696.9,13.45
23636,2324,2324-AUS-SYQ,1,1575.2,1588.7,13.45
19341,2324,2324-AUS-SYQ,1,1577.8,1565.5,-12.26
23331,2324,2324-AUS-SYQ,1,1542.2,1529.9,-12.26
11146,2324,2324-AUS-SYQ,1,1696.9,1709.2,12.26
23636,2324,2324-AUS-SYQ,1,1588.7,1600.9,12.26
24404,2324,2324-AUS-WOQ,1,1500.0,1479.9,-20.08
23636,2324,2324-AUS-WOQ,1,1600.9,1580.9,-20.08
18359,2324,2324-AUS-WOQ,1,1389.7,1409.8,20.08
23331,2324,2324-AUS-WOQ,1,1529.9,1550.0,20.08
18306,2324,2324-AUS-WOQ,1,1555.5,1571.1,15.68
16188,2324,2324-AUS-WOQ,1,1394.5,1410.1,15.68
24615,2324,2324-AUS-WOQ,1,1500.0,1484.3,-15.68
23875,2324,2324-AUS-WOQ,1,1436.0,1420.3,-15.68
23369,2324,2324-AUS-WOQ,1,1468.1,1485.6,17.52
18360,2324,2324-AUS-WOQ,1,1453.0,1470.6,17.52
24961,2324,2324-AUS-WOQ,1,1500.0,1482.5,-17.52
11143,2324,2324-AUS-WOQ,1,1487.5,1470.0,-17.52
18362,2324,2324-AUS-WOQ,1,1498.4,1482.2,-16.28
18363,2324,2324-AUS-WOQ,1,1569.8,1553.5,-16.28
12554,2324,2324-AUS-WOQ,1,1556.1,1572.3,16.28
24405,2324,2324-AUS-WOQ,1,1500.0,1516.3,16.28
24669,2324,2324-AUS-WOQ,1,1500.0,1485.5,-14.49
24615,2324,2324-AUS-WOQ,1,1484.3,1469.8,-14.49
23331,2324,2324-AUS-WOQ,1,1550.0,1564.5,14.49
24766,2324,2324-AUS-WOQ,1,1500.0,1514.5,14.49
18360,2324,2324-AUS-WOQ,1,1470.6,1483.5,12.97
